images,airplane,automobile,bird,cat,deer,dog,frog,horse,ship,truck,id
traicifar232539,0,0,1,0,0,0,0,0,0,0,232539
traicifar032540,1,0,0,0,0,0,0,0,0,0,32540
traicifar732541,0,0,0,0,0,0,0,1,0,0,732541
traicifar332542,0,0,0,1,0,0,0,0,0,0,332542
traicifar932543,0,0,0,0,0,0,0,0,0,1,932543
traicifar432544,0,0,0,0,1,0,0,0,0,0,432544
traicifar132545,0,1,0,0,0,0,0,0,0,0,132545
traicifar432546,0,0,0,0,1,0,0,0,0,0,432546
traicifar532547,0,0,0,0,0,1,0,0,0,0,532547
traicifar332548,0,0,0,1,0,0,0,0,0,0,332548
traicifar332549,0,0,0,1,0,0,0,0,0,0,332549
traicifar632550,0,0,0,0,0,0,1,0,0,0,632550
traicifar832551,0,0,0,0,0,0,0,0,1,0,832551
traicifar132552,0,1,0,0,0,0,0,0,0,0,132552
traicifar132553,0,1,0,0,0,0,0,0,0,0,132553
traicifar732554,0,0,0,0,0,0,0,1,0,0,732554
traicifar332555,0,0,0,1,0,0,0,0,0,0,332555
traicifar932556,0,0,0,0,0,0,0,0,0,1,932556
traicifar032557,1,0,0,0,0,0,0,0,0,0,32557
traicifar532558,0,0,0,0,0,1,0,0,0,0,532558
traicifar632559,0,0,0,0,0,0,1,0,0,0,632559
traicifar332560,0,0,0,1,0,0,0,0,0,0,332560
traicifar232561,0,0,1,0,0,0,0,0,0,0,232561
traicifar332562,0,0,0,1,0,0,0,0,0,0,332562
traicifar232563,0,0,1,0,0,0,0,0,0,0,232563
traicifar132564,0,1,0,0,0,0,0,0,0,0,132564
traicifar332565,0,0,0,1,0,0,0,0,0,0,332565
traicifar732566,0,0,0,0,0,0,0,1,0,0,732566
traicifar632567,0,0,0,0,0,0,1,0,0,0,632567
traicifar332568,0,0,0,1,0,0,0,0,0,0,332568
traicifar732569,0,0,0,0,0,0,0,1,0,0,732569
traicifar232570,0,0,1,0,0,0,0,0,0,0,232570
traicifar232571,0,0,1,0,0,0,0,0,0,0,232571
traicifar632572,0,0,0,0,0,0,1,0,0,0,632572
traicifar932573,0,0,0,0,0,0,0,0,0,1,932573
traicifar732574,0,0,0,0,0,0,0,1,0,0,732574
traicifar432575,0,0,0,0,1,0,0,0,0,0,432575
traicifar832576,0,0,0,0,0,0,0,0,1,0,832576
traicifar332577,0,0,0,1,0,0,0,0,0,0,332577
traicifar832578,0,0,0,0,0,0,0,0,1,0,832578
traicifar032579,1,0,0,0,0,0,0,0,0,0,32579
traicifar432580,0,0,0,0,1,0,0,0,0,0,432580
traicifar832581,0,0,0,0,0,0,0,0,1,0,832581
traicifar432582,0,0,0,0,1,0,0,0,0,0,432582
traicifar832583,0,0,0,0,0,0,0,0,1,0,832583
traicifar832584,0,0,0,0,0,0,0,0,1,0,832584
traicifar732585,0,0,0,0,0,0,0,1,0,0,732585
traicifar132586,0,1,0,0,0,0,0,0,0,0,132586
traicifar232587,0,0,1,0,0,0,0,0,0,0,232587
traicifar032588,1,0,0,0,0,0,0,0,0,0,32588
traicifar832589,0,0,0,0,0,0,0,0,1,0,832589
traicifar532590,0,0,0,0,0,1,0,0,0,0,532590
traicifar232591,0,0,1,0,0,0,0,0,0,0,232591
traicifar732592,0,0,0,0,0,0,0,1,0,0,732592
traicifar332593,0,0,0,1,0,0,0,0,0,0,332593
traicifar232594,0,0,1,0,0,0,0,0,0,0,232594
traicifar732595,0,0,0,0,0,0,0,1,0,0,732595
traicifar132596,0,1,0,0,0,0,0,0,0,0,132596
traicifar832597,0,0,0,0,0,0,0,0,1,0,832597
traicifar932598,0,0,0,0,0,0,0,0,0,1,932598
traicifar732599,0,0,0,0,0,0,0,1,0,0,732599
traicifar832600,0,0,0,0,0,0,0,0,1,0,832600
traicifar732601,0,0,0,0,0,0,0,1,0,0,732601
traicifar232602,0,0,1,0,0,0,0,0,0,0,232602
traicifar232603,0,0,1,0,0,0,0,0,0,0,232603
traicifar032604,1,0,0,0,0,0,0,0,0,0,32604
traicifar932605,0,0,0,0,0,0,0,0,0,1,932605
traicifar432606,0,0,0,0,1,0,0,0,0,0,432606
traicifar132607,0,1,0,0,0,0,0,0,0,0,132607
traicifar032608,1,0,0,0,0,0,0,0,0,0,32608
traicifar032609,1,0,0,0,0,0,0,0,0,0,32609
traicifar632610,0,0,0,0,0,0,1,0,0,0,632610
traicifar332611,0,0,0,1,0,0,0,0,0,0,332611
traicifar732612,0,0,0,0,0,0,0,1,0,0,732612
traicifar532613,0,0,0,0,0,1,0,0,0,0,532613
traicifar932614,0,0,0,0,0,0,0,0,0,1,932614
traicifar732615,0,0,0,0,0,0,0,1,0,0,732615
traicifar832616,0,0,0,0,0,0,0,0,1,0,832616
traicifar432617,0,0,0,0,1,0,0,0,0,0,432617
traicifar232618,0,0,1,0,0,0,0,0,0,0,232618
traicifar432619,0,0,0,0,1,0,0,0,0,0,432619
traicifar332620,0,0,0,1,0,0,0,0,0,0,332620
traicifar432621,0,0,0,0,1,0,0,0,0,0,432621
traicifar032622,1,0,0,0,0,0,0,0,0,0,32622
traicifar932623,0,0,0,0,0,0,0,0,0,1,932623
traicifar732624,0,0,0,0,0,0,0,1,0,0,732624
traicifar732625,0,0,0,0,0,0,0,1,0,0,732625
traicifar732626,0,0,0,0,0,0,0,1,0,0,732626
traicifar132627,0,1,0,0,0,0,0,0,0,0,132627
traicifar032628,1,0,0,0,0,0,0,0,0,0,32628
traicifar932629,0,0,0,0,0,0,0,0,0,1,932629
traicifar532630,0,0,0,0,0,1,0,0,0,0,532630
traicifar632631,0,0,0,0,0,0,1,0,0,0,632631
traicifar532632,0,0,0,0,0,1,0,0,0,0,532632
traicifar932633,0,0,0,0,0,0,0,0,0,1,932633
traicifar332634,0,0,0,1,0,0,0,0,0,0,332634
traicifar832635,0,0,0,0,0,0,0,0,1,0,832635
traicifar132636,0,1,0,0,0,0,0,0,0,0,132636
traicifar932637,0,0,0,0,0,0,0,0,0,1,932637
traicifar332638,0,0,0,1,0,0,0,0,0,0,332638
traicifar232639,0,0,1,0,0,0,0,0,0,0,232639
traicifar632640,0,0,0,0,0,0,1,0,0,0,632640
traicifar032641,1,0,0,0,0,0,0,0,0,0,32641
traicifar432642,0,0,0,0,1,0,0,0,0,0,432642
traicifar932643,0,0,0,0,0,0,0,0,0,1,932643
traicifar832644,0,0,0,0,0,0,0,0,1,0,832644
traicifar032645,1,0,0,0,0,0,0,0,0,0,32645
traicifar432646,0,0,0,0,1,0,0,0,0,0,432646
traicifar732647,0,0,0,0,0,0,0,1,0,0,732647
traicifar032648,1,0,0,0,0,0,0,0,0,0,32648
traicifar832649,0,0,0,0,0,0,0,0,1,0,832649
traicifar532650,0,0,0,0,0,1,0,0,0,0,532650
traicifar932651,0,0,0,0,0,0,0,0,0,1,932651
traicifar932652,0,0,0,0,0,0,0,0,0,1,932652
traicifar732653,0,0,0,0,0,0,0,1,0,0,732653
traicifar632654,0,0,0,0,0,0,1,0,0,0,632654
traicifar732655,0,0,0,0,0,0,0,1,0,0,732655
traicifar132656,0,1,0,0,0,0,0,0,0,0,132656
traicifar532657,0,0,0,0,0,1,0,0,0,0,532657
traicifar132658,0,1,0,0,0,0,0,0,0,0,132658
traicifar132659,0,1,0,0,0,0,0,0,0,0,132659
traicifar332660,0,0,0,1,0,0,0,0,0,0,332660
traicifar832661,0,0,0,0,0,0,0,0,1,0,832661
traicifar332662,0,0,0,1,0,0,0,0,0,0,332662
traicifar932663,0,0,0,0,0,0,0,0,0,1,932663
traicifar332664,0,0,0,1,0,0,0,0,0,0,332664
traicifar032665,1,0,0,0,0,0,0,0,0,0,32665
traicifar532666,0,0,0,0,0,1,0,0,0,0,532666
traicifar232667,0,0,1,0,0,0,0,0,0,0,232667
traicifar832668,0,0,0,0,0,0,0,0,1,0,832668
traicifar732669,0,0,0,0,0,0,0,1,0,0,732669
traicifar632670,0,0,0,0,0,0,1,0,0,0,632670
traicifar532671,0,0,0,0,0,1,0,0,0,0,532671
traicifar232672,0,0,1,0,0,0,0,0,0,0,232672
traicifar432673,0,0,0,0,1,0,0,0,0,0,432673
traicifar032674,1,0,0,0,0,0,0,0,0,0,32674
traicifar132675,0,1,0,0,0,0,0,0,0,0,132675
traicifar232676,0,0,1,0,0,0,0,0,0,0,232676
traicifar432677,0,0,0,0,1,0,0,0,0,0,432677
traicifar732678,0,0,0,0,0,0,0,1,0,0,732678
traicifar532679,0,0,0,0,0,1,0,0,0,0,532679
traicifar032680,1,0,0,0,0,0,0,0,0,0,32680
traicifar532681,0,0,0,0,0,1,0,0,0,0,532681
traicifar832682,0,0,0,0,0,0,0,0,1,0,832682
traicifar432683,0,0,0,0,1,0,0,0,0,0,432683
traicifar032684,1,0,0,0,0,0,0,0,0,0,32684
traicifar932685,0,0,0,0,0,0,0,0,0,1,932685
traicifar632686,0,0,0,0,0,0,1,0,0,0,632686
traicifar732687,0,0,0,0,0,0,0,1,0,0,732687
traicifar032688,1,0,0,0,0,0,0,0,0,0,32688
traicifar132689,0,1,0,0,0,0,0,0,0,0,132689
traicifar032690,1,0,0,0,0,0,0,0,0,0,32690
traicifar232691,0,0,1,0,0,0,0,0,0,0,232691
traicifar032692,1,0,0,0,0,0,0,0,0,0,32692
traicifar032693,1,0,0,0,0,0,0,0,0,0,32693
traicifar932694,0,0,0,0,0,0,0,0,0,1,932694
traicifar332695,0,0,0,1,0,0,0,0,0,0,332695
traicifar832696,0,0,0,0,0,0,0,0,1,0,832696
traicifar132697,0,1,0,0,0,0,0,0,0,0,132697
traicifar432698,0,0,0,0,1,0,0,0,0,0,432698
traicifar032699,1,0,0,0,0,0,0,0,0,0,32699
traicifar332700,0,0,0,1,0,0,0,0,0,0,332700
traicifar332701,0,0,0,1,0,0,0,0,0,0,332701
traicifar232702,0,0,1,0,0,0,0,0,0,0,232702
traicifar732703,0,0,0,0,0,0,0,1,0,0,732703
traicifar732704,0,0,0,0,0,0,0,1,0,0,732704
traicifar832705,0,0,0,0,0,0,0,0,1,0,832705
traicifar732706,0,0,0,0,0,0,0,1,0,0,732706
traicifar532707,0,0,0,0,0,1,0,0,0,0,532707
traicifar232708,0,0,1,0,0,0,0,0,0,0,232708
traicifar632709,0,0,0,0,0,0,1,0,0,0,632709
traicifar132710,0,1,0,0,0,0,0,0,0,0,132710
traicifar432711,0,0,0,0,1,0,0,0,0,0,432711
traicifar832712,0,0,0,0,0,0,0,0,1,0,832712
traicifar032713,1,0,0,0,0,0,0,0,0,0,32713
traicifar832714,0,0,0,0,0,0,0,0,1,0,832714
traicifar532715,0,0,0,0,0,1,0,0,0,0,532715
traicifar032716,1,0,0,0,0,0,0,0,0,0,32716
traicifar432717,0,0,0,0,1,0,0,0,0,0,432717
traicifar932718,0,0,0,0,0,0,0,0,0,1,932718
traicifar932719,0,0,0,0,0,0,0,0,0,1,932719
traicifar432720,0,0,0,0,1,0,0,0,0,0,432720
traicifar632721,0,0,0,0,0,0,1,0,0,0,632721
traicifar532722,0,0,0,0,0,1,0,0,0,0,532722
traicifar732723,0,0,0,0,0,0,0,1,0,0,732723
traicifar032724,1,0,0,0,0,0,0,0,0,0,32724
traicifar732725,0,0,0,0,0,0,0,1,0,0,732725
traicifar232726,0,0,1,0,0,0,0,0,0,0,232726
traicifar432727,0,0,0,0,1,0,0,0,0,0,432727
traicifar232728,0,0,1,0,0,0,0,0,0,0,232728
traicifar232729,0,0,1,0,0,0,0,0,0,0,232729
traicifar732730,0,0,0,0,0,0,0,1,0,0,732730
traicifar532731,0,0,0,0,0,1,0,0,0,0,532731
traicifar232732,0,0,1,0,0,0,0,0,0,0,232732
traicifar232733,0,0,1,0,0,0,0,0,0,0,232733
traicifar232734,0,0,1,0,0,0,0,0,0,0,232734
traicifar632735,0,0,0,0,0,0,1,0,0,0,632735
traicifar832736,0,0,0,0,0,0,0,0,1,0,832736
traicifar532737,0,0,0,0,0,1,0,0,0,0,532737
traicifar232738,0,0,1,0,0,0,0,0,0,0,232738
traicifar732739,0,0,0,0,0,0,0,1,0,0,732739
traicifar432740,0,0,0,0,1,0,0,0,0,0,432740
traicifar732741,0,0,0,0,0,0,0,1,0,0,732741
traicifar532742,0,0,0,0,0,1,0,0,0,0,532742
traicifar432743,0,0,0,0,1,0,0,0,0,0,432743
traicifar432744,0,0,0,0,1,0,0,0,0,0,432744
traicifar132745,0,1,0,0,0,0,0,0,0,0,132745
traicifar632746,0,0,0,0,0,0,1,0,0,0,632746
traicifar132747,0,1,0,0,0,0,0,0,0,0,132747
traicifar332748,0,0,0,1,0,0,0,0,0,0,332748
traicifar432749,0,0,0,0,1,0,0,0,0,0,432749
traicifar432750,0,0,0,0,1,0,0,0,0,0,432750
traicifar832751,0,0,0,0,0,0,0,0,1,0,832751
traicifar632752,0,0,0,0,0,0,1,0,0,0,632752
traicifar932753,0,0,0,0,0,0,0,0,0,1,932753
traicifar132754,0,1,0,0,0,0,0,0,0,0,132754
traicifar232755,0,0,1,0,0,0,0,0,0,0,232755
traicifar932756,0,0,0,0,0,0,0,0,0,1,932756
traicifar532757,0,0,0,0,0,1,0,0,0,0,532757
traicifar832758,0,0,0,0,0,0,0,0,1,0,832758
traicifar332759,0,0,0,1,0,0,0,0,0,0,332759
traicifar832760,0,0,0,0,0,0,0,0,1,0,832760
traicifar332761,0,0,0,1,0,0,0,0,0,0,332761
traicifar132762,0,1,0,0,0,0,0,0,0,0,132762
traicifar132763,0,1,0,0,0,0,0,0,0,0,132763
traicifar632764,0,0,0,0,0,0,1,0,0,0,632764
traicifar432765,0,0,0,0,1,0,0,0,0,0,432765
traicifar532766,0,0,0,0,0,1,0,0,0,0,532766
traicifar632767,0,0,0,0,0,0,1,0,0,0,632767
traicifar332768,0,0,0,1,0,0,0,0,0,0,332768
traicifar032769,1,0,0,0,0,0,0,0,0,0,32769
traicifar232770,0,0,1,0,0,0,0,0,0,0,232770
traicifar532771,0,0,0,0,0,1,0,0,0,0,532771
traicifar732772,0,0,0,0,0,0,0,1,0,0,732772
traicifar032773,1,0,0,0,0,0,0,0,0,0,32773
traicifar832774,0,0,0,0,0,0,0,0,1,0,832774
traicifar532775,0,0,0,0,0,1,0,0,0,0,532775
traicifar832776,0,0,0,0,0,0,0,0,1,0,832776
traicifar032777,1,0,0,0,0,0,0,0,0,0,32777
traicifar332778,0,0,0,1,0,0,0,0,0,0,332778
traicifar532779,0,0,0,0,0,1,0,0,0,0,532779
traicifar232780,0,0,1,0,0,0,0,0,0,0,232780
traicifar232781,0,0,1,0,0,0,0,0,0,0,232781
traicifar732782,0,0,0,0,0,0,0,1,0,0,732782
traicifar432783,0,0,0,0,1,0,0,0,0,0,432783
traicifar832784,0,0,0,0,0,0,0,0,1,0,832784
traicifar632785,0,0,0,0,0,0,1,0,0,0,632785
traicifar632786,0,0,0,0,0,0,1,0,0,0,632786
traicifar632787,0,0,0,0,0,0,1,0,0,0,632787
traicifar132788,0,1,0,0,0,0,0,0,0,0,132788
traicifar732789,0,0,0,0,0,0,0,1,0,0,732789
traicifar132790,0,1,0,0,0,0,0,0,0,0,132790
traicifar832791,0,0,0,0,0,0,0,0,1,0,832791
traicifar732792,0,0,0,0,0,0,0,1,0,0,732792
traicifar332793,0,0,0,1,0,0,0,0,0,0,332793
traicifar332794,0,0,0,1,0,0,0,0,0,0,332794
traicifar632795,0,0,0,0,0,0,1,0,0,0,632795
traicifar032796,1,0,0,0,0,0,0,0,0,0,32796
traicifar232797,0,0,1,0,0,0,0,0,0,0,232797
traicifar432798,0,0,0,0,1,0,0,0,0,0,432798
traicifar032799,1,0,0,0,0,0,0,0,0,0,32799
traicifar032800,1,0,0,0,0,0,0,0,0,0,32800
traicifar632801,0,0,0,0,0,0,1,0,0,0,632801
traicifar932802,0,0,0,0,0,0,0,0,0,1,932802
traicifar232803,0,0,1,0,0,0,0,0,0,0,232803
traicifar632804,0,0,0,0,0,0,1,0,0,0,632804
traicifar932805,0,0,0,0,0,0,0,0,0,1,932805
traicifar732806,0,0,0,0,0,0,0,1,0,0,732806
traicifar932807,0,0,0,0,0,0,0,0,0,1,932807
traicifar232808,0,0,1,0,0,0,0,0,0,0,232808
traicifar332809,0,0,0,1,0,0,0,0,0,0,332809
traicifar232810,0,0,1,0,0,0,0,0,0,0,232810
traicifar832811,0,0,0,0,0,0,0,0,1,0,832811
traicifar732812,0,0,0,0,0,0,0,1,0,0,732812
traicifar832813,0,0,0,0,0,0,0,0,1,0,832813
traicifar532814,0,0,0,0,0,1,0,0,0,0,532814
traicifar932815,0,0,0,0,0,0,0,0,0,1,932815
traicifar132816,0,1,0,0,0,0,0,0,0,0,132816
traicifar132817,0,1,0,0,0,0,0,0,0,0,132817
traicifar132818,0,1,0,0,0,0,0,0,0,0,132818
traicifar532819,0,0,0,0,0,1,0,0,0,0,532819
traicifar432820,0,0,0,0,1,0,0,0,0,0,432820
traicifar732821,0,0,0,0,0,0,0,1,0,0,732821
traicifar132822,0,1,0,0,0,0,0,0,0,0,132822
traicifar432823,0,0,0,0,1,0,0,0,0,0,432823
traicifar132824,0,1,0,0,0,0,0,0,0,0,132824
traicifar432825,0,0,0,0,1,0,0,0,0,0,432825
traicifar332826,0,0,0,1,0,0,0,0,0,0,332826
traicifar832827,0,0,0,0,0,0,0,0,1,0,832827
traicifar632828,0,0,0,0,0,0,1,0,0,0,632828
traicifar132829,0,1,0,0,0,0,0,0,0,0,132829
traicifar532830,0,0,0,0,0,1,0,0,0,0,532830
traicifar232831,0,0,1,0,0,0,0,0,0,0,232831
traicifar332832,0,0,0,1,0,0,0,0,0,0,332832
traicifar132833,0,1,0,0,0,0,0,0,0,0,132833
traicifar532834,0,0,0,0,0,1,0,0,0,0,532834
traicifar232835,0,0,1,0,0,0,0,0,0,0,232835
traicifar632836,0,0,0,0,0,0,1,0,0,0,632836
traicifar432837,0,0,0,0,1,0,0,0,0,0,432837
traicifar432838,0,0,0,0,1,0,0,0,0,0,432838
traicifar632839,0,0,0,0,0,0,1,0,0,0,632839
traicifar532840,0,0,0,0,0,1,0,0,0,0,532840
traicifar232841,0,0,1,0,0,0,0,0,0,0,232841
traicifar332842,0,0,0,1,0,0,0,0,0,0,332842
traicifar232843,0,0,1,0,0,0,0,0,0,0,232843
traicifar032844,1,0,0,0,0,0,0,0,0,0,32844
traicifar232845,0,0,1,0,0,0,0,0,0,0,232845
traicifar732846,0,0,0,0,0,0,0,1,0,0,732846
traicifar032847,1,0,0,0,0,0,0,0,0,0,32847
traicifar532848,0,0,0,0,0,1,0,0,0,0,532848
traicifar832849,0,0,0,0,0,0,0,0,1,0,832849
traicifar332850,0,0,0,1,0,0,0,0,0,0,332850
traicifar332851,0,0,0,1,0,0,0,0,0,0,332851
traicifar732852,0,0,0,0,0,0,0,1,0,0,732852
traicifar532853,0,0,0,0,0,1,0,0,0,0,532853
traicifar732854,0,0,0,0,0,0,0,1,0,0,732854
traicifar332855,0,0,0,1,0,0,0,0,0,0,332855
traicifar932856,0,0,0,0,0,0,0,0,0,1,932856
traicifar432857,0,0,0,0,1,0,0,0,0,0,432857
traicifar032858,1,0,0,0,0,0,0,0,0,0,32858
traicifar132859,0,1,0,0,0,0,0,0,0,0,132859
traicifar632860,0,0,0,0,0,0,1,0,0,0,632860
traicifar332861,0,0,0,1,0,0,0,0,0,0,332861
traicifar832862,0,0,0,0,0,0,0,0,1,0,832862
traicifar632863,0,0,0,0,0,0,1,0,0,0,632863
traicifar232864,0,0,1,0,0,0,0,0,0,0,232864
traicifar332865,0,0,0,1,0,0,0,0,0,0,332865
traicifar332866,0,0,0,1,0,0,0,0,0,0,332866
traicifar132867,0,1,0,0,0,0,0,0,0,0,132867
traicifar332868,0,0,0,1,0,0,0,0,0,0,332868
traicifar232869,0,0,1,0,0,0,0,0,0,0,232869
traicifar532870,0,0,0,0,0,1,0,0,0,0,532870
traicifar732871,0,0,0,0,0,0,0,1,0,0,732871
traicifar632872,0,0,0,0,0,0,1,0,0,0,632872
traicifar032873,1,0,0,0,0,0,0,0,0,0,32873
traicifar232874,0,0,1,0,0,0,0,0,0,0,232874
traicifar032875,1,0,0,0,0,0,0,0,0,0,32875
traicifar532876,0,0,0,0,0,1,0,0,0,0,532876
traicifar232877,0,0,1,0,0,0,0,0,0,0,232877
traicifar632878,0,0,0,0,0,0,1,0,0,0,632878
traicifar532879,0,0,0,0,0,1,0,0,0,0,532879
traicifar932880,0,0,0,0,0,0,0,0,0,1,932880
traicifar032881,1,0,0,0,0,0,0,0,0,0,32881
traicifar132882,0,1,0,0,0,0,0,0,0,0,132882
traicifar732883,0,0,0,0,0,0,0,1,0,0,732883
traicifar132884,0,1,0,0,0,0,0,0,0,0,132884
traicifar632885,0,0,0,0,0,0,1,0,0,0,632885
traicifar432886,0,0,0,0,1,0,0,0,0,0,432886
traicifar732887,0,0,0,0,0,0,0,1,0,0,732887
traicifar832888,0,0,0,0,0,0,0,0,1,0,832888
traicifar632889,0,0,0,0,0,0,1,0,0,0,632889
traicifar532890,0,0,0,0,0,1,0,0,0,0,532890
traicifar332891,0,0,0,1,0,0,0,0,0,0,332891
traicifar732892,0,0,0,0,0,0,0,1,0,0,732892
traicifar532893,0,0,0,0,0,1,0,0,0,0,532893
traicifar732894,0,0,0,0,0,0,0,1,0,0,732894
traicifar532895,0,0,0,0,0,1,0,0,0,0,532895
traicifar732896,0,0,0,0,0,0,0,1,0,0,732896
traicifar232897,0,0,1,0,0,0,0,0,0,0,232897
traicifar932898,0,0,0,0,0,0,0,0,0,1,932898
traicifar132899,0,1,0,0,0,0,0,0,0,0,132899
traicifar132900,0,1,0,0,0,0,0,0,0,0,132900
traicifar732901,0,0,0,0,0,0,0,1,0,0,732901
traicifar432902,0,0,0,0,1,0,0,0,0,0,432902
traicifar232903,0,0,1,0,0,0,0,0,0,0,232903
traicifar032904,1,0,0,0,0,0,0,0,0,0,32904
traicifar332905,0,0,0,1,0,0,0,0,0,0,332905
traicifar132906,0,1,0,0,0,0,0,0,0,0,132906
traicifar032907,1,0,0,0,0,0,0,0,0,0,32907
traicifar532908,0,0,0,0,0,1,0,0,0,0,532908
traicifar632909,0,0,0,0,0,0,1,0,0,0,632909
traicifar632910,0,0,0,0,0,0,1,0,0,0,632910
traicifar532911,0,0,0,0,0,1,0,0,0,0,532911
traicifar532912,0,0,0,0,0,1,0,0,0,0,532912
traicifar332913,0,0,0,1,0,0,0,0,0,0,332913
traicifar332914,0,0,0,1,0,0,0,0,0,0,332914
traicifar932915,0,0,0,0,0,0,0,0,0,1,932915
traicifar332916,0,0,0,1,0,0,0,0,0,0,332916
traicifar932917,0,0,0,0,0,0,0,0,0,1,932917
traicifar932918,0,0,0,0,0,0,0,0,0,1,932918
traicifar332919,0,0,0,1,0,0,0,0,0,0,332919
traicifar832920,0,0,0,0,0,0,0,0,1,0,832920
traicifar932921,0,0,0,0,0,0,0,0,0,1,932921
traicifar332922,0,0,0,1,0,0,0,0,0,0,332922
traicifar332923,0,0,0,1,0,0,0,0,0,0,332923
traicifar032924,1,0,0,0,0,0,0,0,0,0,32924
traicifar932925,0,0,0,0,0,0,0,0,0,1,932925
traicifar632926,0,0,0,0,0,0,1,0,0,0,632926
traicifar732927,0,0,0,0,0,0,0,1,0,0,732927
traicifar732928,0,0,0,0,0,0,0,1,0,0,732928
traicifar332929,0,0,0,1,0,0,0,0,0,0,332929
traicifar132930,0,1,0,0,0,0,0,0,0,0,132930
traicifar232931,0,0,1,0,0,0,0,0,0,0,232931
traicifar532932,0,0,0,0,0,1,0,0,0,0,532932
traicifar332933,0,0,0,1,0,0,0,0,0,0,332933
traicifar732934,0,0,0,0,0,0,0,1,0,0,732934
traicifar932935,0,0,0,0,0,0,0,0,0,1,932935
traicifar132936,0,1,0,0,0,0,0,0,0,0,132936
traicifar532937,0,0,0,0,0,1,0,0,0,0,532937
traicifar132938,0,1,0,0,0,0,0,0,0,0,132938
traicifar032939,1,0,0,0,0,0,0,0,0,0,32939
traicifar632940,0,0,0,0,0,0,1,0,0,0,632940
traicifar532941,0,0,0,0,0,1,0,0,0,0,532941
traicifar732942,0,0,0,0,0,0,0,1,0,0,732942
traicifar132943,0,1,0,0,0,0,0,0,0,0,132943
traicifar432944,0,0,0,0,1,0,0,0,0,0,432944
traicifar832945,0,0,0,0,0,0,0,0,1,0,832945
traicifar432946,0,0,0,0,1,0,0,0,0,0,432946
traicifar632947,0,0,0,0,0,0,1,0,0,0,632947
traicifar832948,0,0,0,0,0,0,0,0,1,0,832948
traicifar432949,0,0,0,0,1,0,0,0,0,0,432949
traicifar932950,0,0,0,0,0,0,0,0,0,1,932950
traicifar032951,1,0,0,0,0,0,0,0,0,0,32951
traicifar132952,0,1,0,0,0,0,0,0,0,0,132952
traicifar232953,0,0,1,0,0,0,0,0,0,0,232953
traicifar832954,0,0,0,0,0,0,0,0,1,0,832954
traicifar732955,0,0,0,0,0,0,0,1,0,0,732955
traicifar932956,0,0,0,0,0,0,0,0,0,1,932956
traicifar132957,0,1,0,0,0,0,0,0,0,0,132957
traicifar732958,0,0,0,0,0,0,0,1,0,0,732958
traicifar932959,0,0,0,0,0,0,0,0,0,1,932959
traicifar232960,0,0,1,0,0,0,0,0,0,0,232960
traicifar532961,0,0,0,0,0,1,0,0,0,0,532961
traicifar032962,1,0,0,0,0,0,0,0,0,0,32962
traicifar432963,0,0,0,0,1,0,0,0,0,0,432963
traicifar432964,0,0,0,0,1,0,0,0,0,0,432964
traicifar732965,0,0,0,0,0,0,0,1,0,0,732965
traicifar232966,0,0,1,0,0,0,0,0,0,0,232966
traicifar032967,1,0,0,0,0,0,0,0,0,0,32967
traicifar632968,0,0,0,0,0,0,1,0,0,0,632968
traicifar432969,0,0,0,0,1,0,0,0,0,0,432969
traicifar032970,1,0,0,0,0,0,0,0,0,0,32970
traicifar432971,0,0,0,0,1,0,0,0,0,0,432971
traicifar432972,0,0,0,0,1,0,0,0,0,0,432972
traicifar032973,1,0,0,0,0,0,0,0,0,0,32973
traicifar232974,0,0,1,0,0,0,0,0,0,0,232974
traicifar132975,0,1,0,0,0,0,0,0,0,0,132975
traicifar832976,0,0,0,0,0,0,0,0,1,0,832976
traicifar232977,0,0,1,0,0,0,0,0,0,0,232977
traicifar532978,0,0,0,0,0,1,0,0,0,0,532978
traicifar332979,0,0,0,1,0,0,0,0,0,0,332979
traicifar732980,0,0,0,0,0,0,0,1,0,0,732980
traicifar432981,0,0,0,0,1,0,0,0,0,0,432981
traicifar132982,0,1,0,0,0,0,0,0,0,0,132982
traicifar132983,0,1,0,0,0,0,0,0,0,0,132983
traicifar132984,0,1,0,0,0,0,0,0,0,0,132984
traicifar432985,0,0,0,0,1,0,0,0,0,0,432985
traicifar632986,0,0,0,0,0,0,1,0,0,0,632986
traicifar232987,0,0,1,0,0,0,0,0,0,0,232987
traicifar232988,0,0,1,0,0,0,0,0,0,0,232988
traicifar932989,0,0,0,0,0,0,0,0,0,1,932989
traicifar432990,0,0,0,0,1,0,0,0,0,0,432990
traicifar032991,1,0,0,0,0,0,0,0,0,0,32991
traicifar832992,0,0,0,0,0,0,0,0,1,0,832992
traicifar032993,1,0,0,0,0,0,0,0,0,0,32993
traicifar332994,0,0,0,1,0,0,0,0,0,0,332994
traicifar932995,0,0,0,0,0,0,0,0,0,1,932995
traicifar432996,0,0,0,0,1,0,0,0,0,0,432996
traicifar032997,1,0,0,0,0,0,0,0,0,0,32997
traicifar132998,0,1,0,0,0,0,0,0,0,0,132998
traicifar532999,0,0,0,0,0,1,0,0,0,0,532999
traicifar733000,0,0,0,0,0,0,0,1,0,0,733000
traicifar933001,0,0,0,0,0,0,0,0,0,1,933001
traicifar033002,1,0,0,0,0,0,0,0,0,0,33002
traicifar233003,0,0,1,0,0,0,0,0,0,0,233003
